name,proddate,idno,cntry,trstlgl,trstplc,trstplt,trstsci,lrscale,gincdif,imwbcnt,ccrdprs
ESS10e03_3,2122025,22892,FI,9,9,6,8,6,5.0,7,8
ESS10e03_3,2122025,22901,FI,7,8,6,9,7,5.0,9,7
ESS10e03_3,2122025,22903,FI,8,8,6,8,0,10.0,8,5
ESS10e03_3,2122025,22913,FI,8,8,7,8,9,7.5,8,9
ESS10e03_3,2122025,22932,FI,9,10,5,7,6,7.5,6,9
ESS10e03_3,2122025,22941,FI,9,10,6,10,0,10.0,8,9
ESS10e03_3,2122025,22947,FI,7,9,6,9,7,7.5,7,8
ESS10e03_3,2122025,22949,FI,7,7,5,8,3,10.0,9,8
ESS10e03_3,2122025,22957,FI,7,8,9,8,8,7.5,8,4
ESS10e03_3,2122025,22959,FI,9,8,7,8,3,7.5,7,7
ESS10e03_3,2122025,23004,FI,5,7,4,8,6,10.0,4,6
ESS10e03_3,2122025,23008,FI,9,8,8,9,6,7.5,8,8
ESS10e03_3,2122025,23047,FI,4,9,2,8,7,7.5,3,9
ESS10e03_3,2122025,23048,FI,9,10,7,8,5,7.5,7,5
ESS10e03_3,2122025,23050,FI,6,6,3,7,,5.0,5,1
ESS10e03_3,2122025,23058,FI,9,10,5,9,4,7.5,9,9
ESS10e03_3,2122025,23060,FI,4,9,4,8,,5.0,7,5
ESS10e03_3,2122025,23065,FI,8,9,5,7,6,,6,8
ESS10e03_3,2122025,23076,FI,10,10,7,10,5,5.0,5,9
ESS10e03_3,2122025,23084,FI,7,8,4,5,1,10.0,5,8
ESS10e03_3,2122025,23088,FI,8,9,7,9,8,5.0,8,9
ESS10e03_3,2122025,23090,FI,10,7,7,8,6,5.0,4,7
ESS10e03_3,2122025,23091,FI,7,8,5,8,3,10.0,8,9
ESS10e03_3,2122025,23092,FI,6,6,3,8,5,2.5,7,7
ESS10e03_3,2122025,23109,FI,8,8,6,8,4,7.5,5,5
ESS10e03_3,2122025,23135,FI,4,5,1,2,7,7.5,2,1
ESS10e03_3,2122025,23141,FI,8,9,5,,,5.0,,
ESS10e03_3,2122025,23147,FI,9,8,7,9,2,10.0,9,10
ESS10e03_3,2122025,23153,FI,9,9,9,10,5,7.5,10,9
ESS10e03_3,2122025,23184,FI,8,9,3,5,7,5.0,7,5
ESS10e03_3,2122025,23194,FI,9,10,8,10,6,10.0,5,4
ESS10e03_3,2122025,23212,FI,6,8,3,7,6,2.5,5,8
ESS10e03_3,2122025,23218,FI,9,9,7,8,6,7.5,6,7
ESS10e03_3,2122025,23263,FI,8,9,8,8,7,10.0,7,8
ESS10e03_3,2122025,23276,FI,9,8,7,9,9,5.0,5,9
ESS10e03_3,2122025,23290,FI,3,6,2,7,,7.5,4,7
ESS10e03_3,2122025,23309,FI,9,8,6,9,7,7.5,4,9
ESS10e03_3,2122025,23334,FI,8,8,3,7,5,10.0,2,6
ESS10e03_3,2122025,23343,FI,9,9,6,8,5,7.5,7,7
ESS10e03_3,2122025,23344,FI,6,6,4,5,2,7.5,6,6
ESS10e03_3,2122025,23349,FI,5,7,7,6,5,7.5,6,4
ESS10e03_3,2122025,23351,FI,9,9,7,9,3,7.5,8,8
ESS10e03_3,2122025,23355,FI,5,7,5,10,8,5.0,5,6
ESS10e03_3,2122025,23368,FI,9,10,7,10,,5.0,10,10
ESS10e03_3,2122025,23383,FI,9,10,1,8,8,5.0,6,8
ESS10e03_3,2122025,23400,FI,9,9,7,9,4,7.5,6,8
ESS10e03_3,2122025,23402,FI,8,7,5,8,5,5.0,8,10
ESS10e03_3,2122025,23411,FI,7,9,4,9,3,10.0,7,10
ESS10e03_3,2122025,23419,FI,7,8,6,7,8,5.0,8,8
ESS10e03_3,2122025,23445,FI,6,6,4,6,6,7.5,6,7
ESS10e03_3,2122025,23472,FI,8,9,6,9,7,5.0,7,7
ESS10e03_3,2122025,23479,FI,7,8,6,8,8,5.0,5,10
ESS10e03_3,2122025,23482,FI,10,10,5,9,6,2.5,5,7
ESS10e03_3,2122025,23493,FI,9,9,6,9,7,5.0,5,9
ESS10e03_3,2122025,23516,FI,7,8,7,7,5,7.5,7,9
ESS10e03_3,2122025,23539,FI,10,9,8,9,3,7.5,8,9
ESS10e03_3,2122025,23557,FI,8,9,5,6,5,7.5,6,10
ESS10e03_3,2122025,23568,FI,9,9,6,8,4,7.5,5,8
ESS10e03_3,2122025,23572,FI,8,8,1,8,3,10.0,5,9
ESS10e03_3,2122025,23573,FI,8,7,3,10,4,10.0,9,10
ESS10e03_3,2122025,23592,FI,8,9,3,8,,7.5,1,7
ESS10e03_3,2122025,23609,FI,7,9,5,5,6,7.5,5,8
ESS10e03_3,2122025,23633,FI,7,10,4,9,10,7.5,2,5
ESS10e03_3,2122025,23634,FI,3,5,1,2,2,10.0,5,6
ESS10e03_3,2122025,23640,FI,10,9,8,8,7,7.5,7,8
ESS10e03_3,2122025,23653,FI,7,6,5,8,2,10.0,7,9
ESS10e03_3,2122025,23660,FI,7,10,7,9,5,5.0,9,10
ESS10e03_3,2122025,23663,FI,5,8,4,9,7,10.0,4,10
ESS10e03_3,2122025,23694,FI,6,7,6,7,9,7.5,4,8
ESS10e03_3,2122025,23707,FI,7,4,3,9,5,7.5,8,3
ESS10e03_3,2122025,23726,FI,7,9,5,5,6,5.0,1,5
ESS10e03_3,2122025,23730,FI,7,8,5,9,5,2.5,5,1
ESS10e03_3,2122025,23734,FI,9,9,5,10,6,2.5,6,6
ESS10e03_3,2122025,23744,FI,4,9,0,6,0,10.0,1,
ESS10e03_3,2122025,23749,FI,4,8,6,9,2,10.0,8,8
ESS10e03_3,2122025,23752,FI,9,9,7,8,4,2.5,5,8
ESS10e03_3,2122025,23754,FI,2,5,1,3,8,10.0,0,4
ESS10e03_3,2122025,23758,FI,8,9,4,7,3,10.0,9,9
ESS10e03_3,2122025,23759,FI,9,9,8,9,3,10.0,5,3
ESS10e03_3,2122025,23773,FI,9,10,5,8,5,5.0,3,2
ESS10e03_3,2122025,23775,FI,6,6,5,8,1,10.0,5,4
ESS10e03_3,2122025,23814,FI,9,9,2,10,8,10.0,4,8
ESS10e03_3,2122025,23818,FI,6,9,7,9,7,7.5,4,7
ESS10e03_3,2122025,23829,FI,5,6,4,7,1,5.0,7,5
ESS10e03_3,2122025,23838,FI,9,9,8,8,7,7.5,7,9
ESS10e03_3,2122025,23840,FI,7,9,7,7,5,5.0,4,7
ESS10e03_3,2122025,23862,FI,9,10,7,8,9,7.5,5,9
ESS10e03_3,2122025,23895,FI,9,9,8,9,7,10.0,8,9
ESS10e03_3,2122025,23916,FI,5,5,6,7,6,5.0,5,7
ESS10e03_3,2122025,23925,FI,9,10,8,8,7,10.0,4,8
ESS10e03_3,2122025,23960,FI,9,10,5,8,6,5.0,6,8
ESS10e03_3,2122025,23963,FI,8,9,3,8,2,10.0,5,8
ESS10e03_3,2122025,23968,FI,7,8,8,7,7,7.5,7,5
ESS10e03_3,2122025,23974,FI,8,8,7,8,7,7.5,6,8
ESS10e03_3,2122025,23978,FI,8,9,5,7,8,2.5,2,1
ESS10e03_3,2122025,24005,FI,9,8,7,9,8,7.5,7,10
ESS10e03_3,2122025,24034,FI,3,8,5,6,7,0.0,5,5
ESS10e03_3,2122025,24038,FI,9,10,7,9,10,7.5,8,7
ESS10e03_3,2122025,24045,FI,9,10,6,8,6,7.5,8,8
ESS10e03_3,2122025,24054,FI,8,7,8,9,2,10.0,6,9
ESS10e03_3,2122025,24055,FI,10,8,8,10,0,0.0,10,7
ESS10e03_3,2122025,24076,FI,3,5,7,4,6,2.5,8,5
ESS10e03_3,2122025,24083,FI,5,8,1,5,8,5.0,4,6
ESS10e03_3,2122025,24091,FI,5,8,7,9,9,7.5,6,3
ESS10e03_3,2122025,24097,FI,9,8,6,8,6,5.0,6,7
ESS10e03_3,2122025,24106,FI,8,9,7,9,7,5.0,10,9
ESS10e03_3,2122025,24120,FI,7,8,5,7,6,7.5,7,8
ESS10e03_3,2122025,24132,FI,8,9,7,4,6,7.5,4,5
ESS10e03_3,2122025,24151,FI,8,8,5,8,5,7.5,8,3
ESS10e03_3,2122025,24161,FI,8,9,7,9,10,7.5,7,8
ESS10e03_3,2122025,24168,FI,9,8,7,9,4,10.0,8,9
ESS10e03_3,2122025,24170,FI,7,7,2,0,5,10.0,5,5
ESS10e03_3,2122025,24179,FI,6,8,6,8,4,10.0,1,1
ESS10e03_3,2122025,24186,FI,5,5,6,8,5,2.5,8,6
ESS10e03_3,2122025,24192,FI,9,10,8,8,4,7.5,5,8
ESS10e03_3,2122025,24209,FI,8,10,6,7,6,5.0,5,8
ESS10e03_3,2122025,24215,FI,9,8,7,8,3,7.5,7,6
ESS10e03_3,2122025,24227,FI,5,8,6,8,5,7.5,5,10
ESS10e03_3,2122025,24228,FI,10,10,8,8,10,5.0,5,4
ESS10e03_3,2122025,24250,FI,8,9,4,8,8,5.0,8,5
ESS10e03_3,2122025,24251,FI,8,9,7,9,7,5.0,7,7
ESS10e03_3,2122025,24257,FI,9,9,7,8,6,7.5,8,9
ESS10e03_3,2122025,24303,FI,8,8,8,7,1,7.5,10,9
ESS10e03_3,2122025,24320,FI,10,9,6,10,7,5.0,7,7
ESS10e03_3,2122025,24348,FI,9,9,6,7,8,0.0,5,6
ESS10e03_3,2122025,24351,FI,9,9,7,9,8,0.0,8,7
ESS10e03_3,2122025,24372,FI,4,8,5,6,7,10.0,3,8
ESS10e03_3,2122025,24403,FI,6,8,4,8,5,7.5,5,6
ESS10e03_3,2122025,24412,FI,8,6,6,8,4,7.5,8,9
ESS10e03_3,2122025,24413,FI,4,6,4,6,5,7.5,2,5
ESS10e03_3,2122025,24454,FI,8,8,6,8,6,5.0,5,2
ESS10e03_3,2122025,24460,FI,7,2,5,7,5,10.0,6,2
ESS10e03_3,2122025,24476,FI,9,9,7,7,8,2.5,9,10
ESS10e03_3,2122025,24487,FI,7,9,9,9,3,7.5,5,9
ESS10e03_3,2122025,24495,FI,8,9,1,9,5,7.5,4,8
ESS10e03_3,2122025,24515,FI,9,9,8,9,8,7.5,5,7
ESS10e03_3,2122025,24520,FI,10,10,7,,5,10.0,5,5
ESS10e03_3,2122025,24552,FI,7,8,5,7,4,2.5,6,7
ESS10e03_3,2122025,24563,FI,,10,,8,5,5.0,,
ESS10e03_3,2122025,24583,FI,8,8,8,9,6,7.5,10,8
ESS10e03_3,2122025,24588,FI,7,8,6,8,0,10.0,6,5
ESS10e03_3,2122025,24589,FI,7,9,7,6,6,7.5,7,8
ESS10e03_3,2122025,24592,FI,8,9,6,9,8,7.5,7,8
ESS10e03_3,2122025,24607,FI,10,10,9,9,8,5.0,3,10
ESS10e03_3,2122025,24615,FI,8,9,4,7,7,5.0,6,9
ESS10e03_3,2122025,24620,FI,8,9,4,8,9,2.5,7,8
ESS10e03_3,2122025,24628,FI,9,8,7,8,,7.5,8,8
ESS10e03_3,2122025,24638,FI,8,9,5,8,8,7.5,7,7
ESS10e03_3,2122025,24643,FI,8,9,6,9,2,10.0,8,10
ESS10e03_3,2122025,24690,FI,8,9,6,7,5,10.0,10,9
ESS10e03_3,2122025,24700,FI,6,8,0,2,5,10.0,1,8
ESS10e03_3,2122025,24719,FI,9,10,5,8,6,,4,2
ESS10e03_3,2122025,24722,FI,8,8,3,9,0,10.0,7,3
ESS10e03_3,2122025,24723,FI,8,8,7,8,8,10.0,8,8
ESS10e03_3,2122025,24737,FI,6,9,6,6,5,7.5,3,4
ESS10e03_3,2122025,24754,FI,9,8,7,8,3,7.5,10,9
ESS10e03_3,2122025,24755,FI,8,9,6,9,3,7.5,5,6
ESS10e03_3,2122025,24757,FI,6,8,1,7,5,7.5,5,3
ESS10e03_3,2122025,24762,FI,8,9,7,8,6,7.5,6,9
ESS10e03_3,2122025,24774,FI,7,9,5,7,10,10.0,7,7
ESS10e03_3,2122025,24791,FI,9,10,8,10,8,7.5,3,2
ESS10e03_3,2122025,24792,FI,6,7,5,6,8,10.0,6,10
ESS10e03_3,2122025,24813,FI,5,6,3,7,2,10.0,8,8
ESS10e03_3,2122025,24825,FI,7,9,2,9,5,7.5,6,7
ESS10e03_3,2122025,24832,FI,9,8,6,8,5,7.5,2,9
ESS10e03_3,2122025,24837,FI,7,10,6,9,9,5.0,5,9
ESS10e03_3,2122025,24838,FI,8,8,0,8,5,10.0,0,8
ESS10e03_3,2122025,24843,FI,8,8,5,5,5,5.0,5,1
ESS10e03_3,2122025,24866,FI,8,10,7,9,7,7.5,4,7
ESS10e03_3,2122025,24868,FI,8,8,6,9,3,7.5,6,0
ESS10e03_3,2122025,24889,FI,8,8,6,8,7,7.5,7,7
ESS10e03_3,2122025,24894,FI,8,10,6,9,3,7.5,8,7
ESS10e03_3,2122025,24897,FI,8,9,4,9,9,5.0,3,4
ESS10e03_3,2122025,24901,FI,8,9,7,9,9,2.5,5,8
ESS10e03_3,2122025,24917,FI,5,4,5,4,2,10.0,6,5
ESS10e03_3,2122025,24944,FI,9,9,5,8,,5.0,4,7
ESS10e03_3,2122025,24951,FI,8,9,7,7,9,7.5,8,8
ESS10e03_3,2122025,24952,FI,8,8,8,9,9,7.5,8,9
ESS10e03_3,2122025,24967,FI,7,8,7,7,8,7.5,5,7
ESS10e03_3,2122025,25015,FI,7,7,4,5,4,10.0,5,5
ESS10e03_3,2122025,25016,FI,8,8,5,9,7,2.5,6,7
ESS10e03_3,2122025,25022,FI,9,9,6,9,3,7.5,8,8
ESS10e03_3,2122025,25029,FI,9,9,8,9,8,7.5,7,10
ESS10e03_3,2122025,25065,FI,8,8,7,8,7,7.5,5,7
ESS10e03_3,2122025,25082,FI,9,10,7,8,5,2.5,7,9
ESS10e03_3,2122025,25085,FI,8,9,7,9,5,5.0,8,8
ESS10e03_3,2122025,25113,FI,6,7,4,5,5,7.5,5,3
ESS10e03_3,2122025,25114,FI,7,8,7,8,5,7.5,10,9
ESS10e03_3,2122025,25126,FI,9,10,7,10,4,7.5,9,9
ESS10e03_3,2122025,25146,FI,8,9,6,9,5,10.0,5,8
ESS10e03_3,2122025,25183,FI,8,9,4,8,6,7.5,7,7
ESS10e03_3,2122025,25184,FI,8,8,5,9,7,2.5,4,5
ESS10e03_3,2122025,25206,FI,5,9,0,9,3,10.0,2,0
ESS10e03_3,2122025,25213,FI,8,9,6,8,5,7.5,6,5
ESS10e03_3,2122025,25217,FI,10,9,8,9,7,5.0,10,3
ESS10e03_3,2122025,25219,FI,6,9,5,6,8,7.5,5,3
ESS10e03_3,2122025,25229,FI,10,9,8,9,3,7.5,9,9
ESS10e03_3,2122025,25240,FI,9,9,7,9,5,5.0,4,5
ESS10e03_3,2122025,25278,FI,7,8,7,9,,,5,8
ESS10e03_3,2122025,25281,FI,8,9,6,9,4,7.5,5,6
ESS10e03_3,2122025,25302,FI,9,9,8,9,8,7.5,7,8
ESS10e03_3,2122025,25314,FI,5,8,5,8,5,7.5,6,6
ESS10e03_3,2122025,25317,FI,9,8,6,9,10,2.5,7,5
ESS10e03_3,2122025,25326,FI,9,9,5,8,9,7.5,2,8
ESS10e03_3,2122025,25344,FI,8,9,2,8,5,5.0,4,8
ESS10e03_3,2122025,25395,FI,9,8,5,9,7,5.0,5,6
ESS10e03_3,2122025,25403,FI,5,7,6,8,5,7.5,5,6
ESS10e03_3,2122025,25414,FI,2,4,2,3,5,5.0,5,10
ESS10e03_3,2122025,25418,FI,5,8,3,2,5,10.0,0,0
ESS10e03_3,2122025,25419,FI,9,9,4,9,7,7.5,3,10
ESS10e03_3,2122025,25422,FI,8,10,9,9,5,5.0,7,7
ESS10e03_3,2122025,25425,FI,8,9,7,8,8,7.5,5,9
ESS10e03_3,2122025,25436,FI,7,10,6,8,5,7.5,6,7
ESS10e03_3,2122025,25450,FI,8,9,4,6,6,2.5,4,9
ESS10e03_3,2122025,25457,FI,9,9,6,9,8,5.0,5,
ESS10e03_3,2122025,25493,FI,8,7,6,9,3,7.5,8,7
ESS10e03_3,2122025,25497,FI,6,9,5,7,6,10.0,6,5
ESS10e03_3,2122025,25517,FI,5,9,3,5,7,2.5,2,5
ESS10e03_3,2122025,25524,FI,9,9,8,9,5,7.5,9,1
ESS10e03_3,2122025,25535,FI,8,10,5,9,5,5.0,2,7
ESS10e03_3,2122025,25537,FI,7,8,6,8,5,7.5,7,8
ESS10e03_3,2122025,25538,FI,7,7,5,7,5,7.5,5,6
ESS10e03_3,2122025,25540,FI,9,9,7,7,7,5.0,6,5
ESS10e03_3,2122025,25549,FI,6,5,4,9,1,10.0,5,8
ESS10e03_3,2122025,25555,FI,7,8,7,8,5,10.0,7,6
ESS10e03_3,2122025,25584,FI,6,7,6,7,5,10.0,5,3
ESS10e03_3,2122025,25586,FI,8,8,7,7,5,10.0,7,9
ESS10e03_3,2122025,25597,FI,9,10,7,9,9,7.5,7,8
ESS10e03_3,2122025,25617,FI,8,10,3,10,8,7.5,4,8
ESS10e03_3,2122025,25634,FI,2,9,2,6,9,2.5,0,8
ESS10e03_3,2122025,25650,FI,8,9,6,10,10,2.5,7,7
ESS10e03_3,2122025,25652,FI,9,9,7,9,6,5.0,7,8
ESS10e03_3,2122025,25661,FI,9,9,8,9,3,7.5,5,9
ESS10e03_3,2122025,25663,FI,9,8,5,7,5,10.0,5,1
ESS10e03_3,2122025,25681,FI,7,6,5,8,3,7.5,10,8
ESS10e03_3,2122025,25684,FI,6,8,8,,5,7.5,5,
ESS10e03_3,2122025,25693,FI,9,10,7,9,5,7.5,9,7
ESS10e03_3,2122025,25721,FI,7,7,4,8,10,5.0,3,9
ESS10e03_3,2122025,25722,FI,9,9,7,10,3,7.5,8,8
ESS10e03_3,2122025,25752,FI,8,9,6,7,0,0.0,5,5
ESS10e03_3,2122025,25776,FI,8,5,5,9,0,10.0,9,8
ESS10e03_3,2122025,25780,FI,5,8,1,8,8,7.5,0,7
ESS10e03_3,2122025,25784,FI,7,6,3,4,3,10.0,4,4
ESS10e03_3,2122025,25789,FI,4,9,6,9,5,0.0,6,8
ESS10e03_3,2122025,25798,FI,8,9,2,9,5,5.0,5,7
ESS10e03_3,2122025,25802,FI,7,7,5,7,4,7.5,9,8
ESS10e03_3,2122025,25822,FI,9,10,7,8,7,5.0,3,6
ESS10e03_3,2122025,25833,FI,9,9,5,7,6,10.0,6,6
ESS10e03_3,2122025,25838,FI,5,8,3,7,5,7.5,5,4
ESS10e03_3,2122025,25845,FI,6,7,3,6,5,7.5,3,2
ESS10e03_3,2122025,25851,FI,7,10,8,,0,10.0,5,7
ESS10e03_3,2122025,25867,FI,10,10,7,9,8,7.5,3,5
ESS10e03_3,2122025,25878,FI,9,10,7,9,8,2.5,6,7
ESS10e03_3,2122025,25885,FI,9,9,6,9,6,10.0,5,9
ESS10e03_3,2122025,25889,FI,9,9,8,9,5,5.0,5,10
ESS10e03_3,2122025,25898,FI,7,8,6,8,5,10.0,7,6
ESS10e03_3,2122025,25905,FI,7,8,6,7,8,5.0,5,8
ESS10e03_3,2122025,25915,FI,5,7,2,8,7,5.0,3,3
ESS10e03_3,2122025,25918,FI,6,6,4,7,4,7.5,,6
ESS10e03_3,2122025,25927,FI,7,7,6,8,5,5.0,8,9
ESS10e03_3,2122025,25954,FI,9,7,6,9,8,2.5,5,5
ESS10e03_3,2122025,25964,FI,10,10,7,9,8,2.5,8,8
ESS10e03_3,2122025,25970,FI,10,10,9,8,5,10.0,3,5
ESS10e03_3,2122025,25973,FI,8,10,3,6,8,7.5,3,2
ESS10e03_3,2122025,25986,FI,2,9,2,9,6,10.0,4,4
ESS10e03_3,2122025,25988,FI,10,10,8,10,8,5.0,5,6
ESS10e03_3,2122025,26007,FI,9,9,4,9,5,7.5,5,5
ESS10e03_3,2122025,26061,FI,7,9,5,10,5,7.5,5,7
ESS10e03_3,2122025,26071,FI,8,8,5,8,3,7.5,9,8
ESS10e03_3,2122025,26074,FI,7,6,1,4,8,10.0,8,10
ESS10e03_3,2122025,26075,FI,8,9,7,9,3,10.0,6,2
ESS10e03_3,2122025,26078,FI,6,9,3,7,7,7.5,4,6
ESS10e03_3,2122025,26085,FI,4,6,2,6,5,7.5,5,8
ESS10e03_3,2122025,26088,FI,9,9,4,10,5,7.5,9,10
ESS10e03_3,2122025,26092,FI,8,10,7,9,8,2.5,5,7
ESS10e03_3,2122025,26114,FI,8,10,8,7,6,5.0,5,9
ESS10e03_3,2122025,26126,FI,8,9,1,7,3,2.5,5,5
ESS10e03_3,2122025,26131,FI,7,8,1,6,5,7.5,7,7
ESS10e03_3,2122025,26133,FI,5,7,5,6,,10.0,5,5
ESS10e03_3,2122025,26136,FI,8,9,7,8,5,7.5,5,8
ESS10e03_3,2122025,26143,FI,5,8,7,8,6,2.5,6,8
ESS10e03_3,2122025,26168,FI,9,9,7,8,4,7.5,10,10
ESS10e03_3,2122025,26178,FI,9,9,6,8,5,7.5,4,5
ESS10e03_3,2122025,26179,FI,9,9,6,9,1,7.5,5,8
ESS10e03_3,2122025,26192,FI,7,9,7,8,8,7.5,7,8
ESS10e03_3,2122025,26194,FI,6,8,2,8,5,10.0,7,5
ESS10e03_3,2122025,26195,FI,9,8,5,10,7,2.5,6,5
ESS10e03_3,2122025,26199,FI,9,10,8,9,6,7.5,5,8
ESS10e03_3,2122025,26216,FI,9,10,6,10,6,5.0,5,7
ESS10e03_3,2122025,26240,FI,5,5,5,5,5,7.5,5,6
ESS10e03_3,2122025,26248,FI,8,10,6,8,6,5.0,7,9
ESS10e03_3,2122025,26258,FI,9,9,6,7,9,2.5,1,9
ESS10e03_3,2122025,26263,FI,8,9,3,9,7,2.5,5,8
ESS10e03_3,2122025,26267,FI,8,9,6,9,7,5.0,5,7
ESS10e03_3,2122025,26285,FI,8,9,7,9,3,7.5,7,7
ESS10e03_3,2122025,26292,FI,7,8,3,9,6,5.0,8,5
ESS10e03_3,2122025,26302,FI,9,9,8,8,7,2.5,5,7
ESS10e03_3,2122025,26304,FI,8,9,5,8,6,5.0,10,10
ESS10e03_3,2122025,26307,FI,9,9,4,10,8,7.5,7,2
ESS10e03_3,2122025,26322,FI,3,7,1,7,5,7.5,5,10
ESS10e03_3,2122025,26330,FI,9,10,7,8,6,2.5,5,3
ESS10e03_3,2122025,26331,FI,7,7,3,6,3,10.0,5,4
ESS10e03_3,2122025,26349,FI,9,9,7,9,8,2.5,5,4
ESS10e03_3,2122025,26364,FI,8,7,4,9,2,7.5,7,8
ESS10e03_3,2122025,26449,FI,7,8,6,8,7,7.5,5,6
ESS10e03_3,2122025,26456,FI,10,10,10,10,5,7.5,5,7
ESS10e03_3,2122025,26459,FI,6,7,5,4,8,5.0,6,7
ESS10e03_3,2122025,26469,FI,5,8,1,5,5,10.0,2,9
ESS10e03_3,2122025,26482,FI,4,9,4,9,4,10.0,5,10
ESS10e03_3,2122025,26488,FI,8,10,5,7,7,5.0,5,2
ESS10e03_3,2122025,26502,FI,8,9,5,9,6,7.5,6,9
ESS10e03_3,2122025,26513,FI,9,9,8,9,6,7.5,4,7
ESS10e03_3,2122025,26515,FI,7,8,4,8,9,7.5,9,8
ESS10e03_3,2122025,26516,FI,7,5,6,8,2,7.5,7,7
ESS10e03_3,2122025,26520,FI,9,9,8,9,6,5.0,8,7
ESS10e03_3,2122025,26536,FI,10,10,8,9,9,5.0,7,8
ESS10e03_3,2122025,26539,FI,9,8,8,9,2,5.0,8,9
ESS10e03_3,2122025,26559,FI,5,9,5,6,10,7.5,7,8
ESS10e03_3,2122025,26565,FI,7,9,5,10,7,10.0,5,0
ESS10e03_3,2122025,26572,FI,7,9,5,7,10,5.0,5,9
ESS10e03_3,2122025,26586,FI,3,4,3,4,5,5.0,3,2
ESS10e03_3,2122025,26597,FI,7,9,4,7,3,10.0,5,10
ESS10e03_3,2122025,26598,FI,8,8,8,8,7,10.0,2,3
ESS10e03_3,2122025,26610,FI,8,7,7,9,2,10.0,8,8
ESS10e03_3,2122025,26620,FI,6,10,7,8,9,2.5,10,10
ESS10e03_3,2122025,26633,FI,5,9,1,5,6,5.0,4,3
ESS10e03_3,2122025,26648,FI,8,8,7,9,7,7.5,6,8
ESS10e03_3,2122025,26658,FI,10,10,6,10,8,5.0,7,9
ESS10e03_3,2122025,26672,FI,9,9,6,8,8,,7,6
ESS10e03_3,2122025,26681,FI,6,9,3,5,8,7.5,5,7
ESS10e03_3,2122025,26684,FI,8,9,5,9,2,7.5,8,8
ESS10e03_3,2122025,26693,FI,9,9,6,9,7,2.5,4,1
ESS10e03_3,2122025,26720,FI,7,8,4,7,9,5.0,7,7
ESS10e03_3,2122025,26722,FI,7,7,7,8,2,7.5,5,10
ESS10e03_3,2122025,26735,FI,9,9,6,8,7,5.0,6,9
ESS10e03_3,2122025,26743,FI,9,8,5,9,3,7.5,9,10
ESS10e03_3,2122025,26772,FI,7,8,4,6,3,7.5,3,3
ESS10e03_3,2122025,26835,FI,8,9,8,7,2,7.5,5,8
ESS10e03_3,2122025,26856,FI,8,10,7,9,5,7.5,8,8
ESS10e03_3,2122025,26868,FI,5,5,5,5,5,10.0,1,1
ESS10e03_3,2122025,26876,FI,9,10,6,10,1,10.0,9,10
ESS10e03_3,2122025,26882,FI,9,10,7,9,2,10.0,8,9
ESS10e03_3,2122025,26895,FI,8,8,7,8,4,7.5,7,7
ESS10e03_3,2122025,26898,FI,5,10,7,9,5,10.0,5,5
ESS10e03_3,2122025,26907,FI,5,8,5,8,5,10.0,5,8
ESS10e03_3,2122025,26925,FI,9,10,7,8,5,7.5,3,7
ESS10e03_3,2122025,26928,FI,7,9,6,8,4,5.0,6,9
ESS10e03_3,2122025,26929,FI,8,9,7,9,4,7.5,5,6
ESS10e03_3,2122025,26931,FI,7,8,6,8,5,5.0,5,6
ESS10e03_3,2122025,26935,FI,4,7,4,5,6,5.0,5,5
ESS10e03_3,2122025,26952,FI,8,9,0,8,8,7.5,8,
ESS10e03_3,2122025,26965,FI,2,4,5,7,5,10.0,6,3
ESS10e03_3,2122025,26971,FI,8,9,7,9,5,7.5,6,8
ESS10e03_3,2122025,26973,FI,10,9,2,9,8,5.0,5,9
ESS10e03_3,2122025,26976,FI,5,6,5,6,4,7.5,5,8
ESS10e03_3,2122025,26981,FI,6,8,7,7,7,2.5,0,4
ESS10e03_3,2122025,26988,FI,8,9,4,7,8,7.5,5,7
ESS10e03_3,2122025,26996,FI,9,9,7,10,4,5.0,6,1
ESS10e03_3,2122025,27002,FI,7,8,2,1,5,7.5,8,4
ESS10e03_3,2122025,27011,FI,4,7,0,8,10,5.0,5,0
ESS10e03_3,2122025,27014,FI,9,10,4,8,5,10.0,8,8
ESS10e03_3,2122025,27017,FI,9,10,9,9,10,5.0,7,2
ESS10e03_3,2122025,27024,FI,6,8,7,9,4,10.0,7,7
ESS10e03_3,2122025,27028,FI,9,8,6,8,6,7.5,6,8
ESS10e03_3,2122025,27031,FI,7,9,3,8,8,5.0,5,6
ESS10e03_3,2122025,27038,FI,7,6,6,9,7,5.0,7,8
ESS10e03_3,2122025,27043,FI,8,8,7,8,4,5.0,7,8
ESS10e03_3,2122025,27049,FI,9,10,4,8,9,5.0,3,1
ESS10e03_3,2122025,27054,FI,7,9,7,10,8,5.0,5,8
ESS10e03_3,2122025,27065,FI,9,8,6,9,6,7.5,5,8
ESS10e03_3,2122025,27070,FI,6,8,4,5,8,5.0,6,6
ESS10e03_3,2122025,27079,FI,8,9,6,8,6,7.5,8,9
ESS10e03_3,2122025,27088,FI,9,9,4,9,4,7.5,7,7
ESS10e03_3,2122025,27111,FI,9,10,6,10,4,7.5,5,5
ESS10e03_3,2122025,27121,FI,8,9,6,9,7,2.5,8,9
ESS10e03_3,2122025,27140,FI,8,8,7,8,8,10.0,6,7
ESS10e03_3,2122025,27143,FI,3,3,2,3,10,2.5,3,7
