name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,10574,3,GR,2,8,8,3,7,6,10.0,5,4,10
ESS10e03_3,02.12.2025,10575,5,GR,1,4,6,4,5,5,10.0,5,5,7
ESS10e03_3,02.12.2025,10579,4,GR,1,7,8,7,8,7,7.5,9,,7
ESS10e03_3,02.12.2025,10580,7,GR,1,6,6,4,6,3,10.0,5,5,4
ESS10e03_3,02.12.2025,10581,6,GR,2,2,3,,7,6,10.0,3,2,4
ESS10e03_3,02.12.2025,10598,5,GR,2,8,10,4,9,2,10.0,3,3,3
ESS10e03_3,02.12.2025,10599,99,GR,1,5,5,0,8,4,7.5,,5,5
ESS10e03_3,02.12.2025,10606,5,GR,1,9,9,4,9,6,5.0,5,5,6
ESS10e03_3,02.12.2025,10610,4,GR,1,5,8,8,9,5,7.5,8,0,10
ESS10e03_3,02.12.2025,10611,2,GR,2,6,6,4,8,7,10.0,4,4,3
ESS10e03_3,02.12.2025,10615,3,GR,1,7,7,2,10,7,10.0,5,4,9
ESS10e03_3,02.12.2025,10616,2,GR,2,7,7,7,9,8,10.0,6,3,6
ESS10e03_3,02.12.2025,10623,6,GR,1,5,8,4,8,,7.5,8,4,4
ESS10e03_3,02.12.2025,10627,4,GR,1,6,5,4,7,6,10.0,,5,7
ESS10e03_3,02.12.2025,10629,1,GR,1,7,9,1,9,8,,8,6,10
ESS10e03_3,02.12.2025,10633,5,GR,2,6,6,7,6,,7.5,8,6,7
ESS10e03_3,02.12.2025,10634,5,GR,1,4,5,3,2,6,5.0,3,5,5
ESS10e03_3,02.12.2025,10648,3,GR,1,7,6,6,6,8,5.0,6,9,8
ESS10e03_3,02.12.2025,10660,7,GR,1,6,4,3,7,6,5.0,0,5,5
ESS10e03_3,02.12.2025,10661,3,GR,2,9,9,6,8,7,7.5,5,5,6
ESS10e03_3,02.12.2025,10664,3,GR,1,5,6,3,7,5,7.5,7,3,7
ESS10e03_3,02.12.2025,10673,4,GR,2,9,9,3,9,5,7.5,5,4,7
ESS10e03_3,02.12.2025,10677,2,GR,1,9,9,4,9,6,7.5,5,6,7
ESS10e03_3,02.12.2025,10703,5,GR,1,7,8,5,7,5,10.0,,5,8
ESS10e03_3,02.12.2025,10712,2,GR,2,9,10,2,9,1,7.5,3,1,3
ESS10e03_3,02.12.2025,10713,3,GR,2,9,9,3,9,2,10.0,6,2,8
ESS10e03_3,02.12.2025,10715,2,GR,1,5,5,5,8,9,10.0,3,7,2
ESS10e03_3,02.12.2025,10716,2,GR,2,6,5,4,8,8,10.0,3,6,2
ESS10e03_3,02.12.2025,10724,5,GR,1,9,9,3,9,8,10.0,9,1,9
ESS10e03_3,02.12.2025,10735,4,GR,1,5,8,4,8,4,7.5,7,5,5
ESS10e03_3,02.12.2025,10759,5,GR,2,2,8,3,8,6,7.5,5,3,9
ESS10e03_3,02.12.2025,10760,5,GR,1,5,4,1,10,6,10.0,2,3,0
ESS10e03_3,02.12.2025,10771,6,GR,2,6,5,5,7,5,7.5,5,5,7
ESS10e03_3,02.12.2025,10784,4,GR,1,8,8,8,9,7,7.5,9,6,7
ESS10e03_3,02.12.2025,10793,4,GR,1,8,8,7,9,7,5.0,4,4,5
ESS10e03_3,02.12.2025,10795,4,GR,2,8,8,3,9,5,10.0,9,1,10
ESS10e03_3,02.12.2025,10802,5,GR,2,2,7,2,7,8,10.0,2,2,3
ESS10e03_3,02.12.2025,10808,2,GR,1,6,5,6,5,7,0.0,4,8,
ESS10e03_3,02.12.2025,10813,4,GR,1,8,4,3,7,3,10.0,5,0,5
ESS10e03_3,02.12.2025,10814,6,GR,1,9,8,8,10,8,7.5,7,3,3
ESS10e03_3,02.12.2025,10816,4,GR,2,7,8,4,9,2,10.0,5,4,6
ESS10e03_3,02.12.2025,10819,7,GR,2,7,9,2,8,6,10.0,,5,10
ESS10e03_3,02.12.2025,10847,5,GR,1,2,4,4,5,3,10.0,2,4,3
ESS10e03_3,02.12.2025,10848,4,GR,2,8,8,7,8,5,7.5,7,4,10
ESS10e03_3,02.12.2025,10858,3,GR,1,7,7,6,9,5,10.0,5,5,5
ESS10e03_3,02.12.2025,10865,6,GR,1,6,7,3,7,2,2.5,5,10,8
ESS10e03_3,02.12.2025,10868,4,GR,1,7,6,5,8,4,10.0,5,5,5
ESS10e03_3,02.12.2025,10875,6,GR,1,6,7,5,6,3,7.5,5,5,7
ESS10e03_3,02.12.2025,10884,4,GR,1,2,4,2,3,5,7.5,1,7,0
ESS10e03_3,02.12.2025,10897,3,GR,2,8,8,6,7,5,5.0,7,7,7
ESS10e03_3,02.12.2025,10901,2,GR,1,6,5,3,4,5,10.0,5,4,5
ESS10e03_3,02.12.2025,10912,2,GR,1,10,8,2,9,6,10.0,3,8,0
ESS10e03_3,02.12.2025,10921,4,GR,2,9,9,4,9,7,10.0,5,5,7
ESS10e03_3,02.12.2025,10928,2,GR,1,7,9,8,7,6,5.0,6,8,9
ESS10e03_3,02.12.2025,10929,4,GR,1,8,8,5,9,9,10.0,8,10,5
ESS10e03_3,02.12.2025,10932,6,GR,1,7,8,6,9,5,10.0,5,3,6
ESS10e03_3,02.12.2025,10935,3,GR,1,8,9,1,9,5,2.5,5,3,7
ESS10e03_3,02.12.2025,10944,4,GR,1,8,8,3,8,8,10.0,4,3,6
ESS10e03_3,02.12.2025,10948,3,GR,2,9,9,4,9,7,5.0,5,5,7
ESS10e03_3,02.12.2025,10958,3,GR,1,9,10,2,10,2,10.0,3,0,2
ESS10e03_3,02.12.2025,10969,1,GR,1,,10,6,10,8,10.0,10,3,4
ESS10e03_3,02.12.2025,10972,5,GR,1,6,5,3,7,5,5.0,,7,7
ESS10e03_3,02.12.2025,10976,4,GR,1,5,5,4,7,8,7.5,,4,8
ESS10e03_3,02.12.2025,10984,4,GR,1,6,6,6,6,5,10.0,9,2,3
ESS10e03_3,02.12.2025,10989,3,GR,1,9,7,4,7,5,10.0,,2,7
ESS10e03_3,02.12.2025,10998,6,GR,1,5,4,4,5,4,10.0,4,4,7
ESS10e03_3,02.12.2025,11010,5,GR,2,7,8,4,8,7,10.0,5,5,5
ESS10e03_3,02.12.2025,11013,2,GR,2,0,0,0,8,10,10.0,4,5,10
ESS10e03_3,02.12.2025,11018,4,GR,1,8,8,8,9,7,7.5,5,4,7
ESS10e03_3,02.12.2025,11034,2,GR,1,7,6,6,7,8,5.0,8,9,5
ESS10e03_3,02.12.2025,11043,6,GR,2,7,8,2,8,5,7.5,5,3,7
ESS10e03_3,02.12.2025,11045,6,GR,1,10,10,10,10,8,7.5,10,7,10
ESS10e03_3,02.12.2025,11047,3,GR,2,10,10,5,8,10,7.5,,5,10
ESS10e03_3,02.12.2025,11057,3,GR,2,0,0,0,0,10,,,0,7
ESS10e03_3,02.12.2025,11061,4,GR,2,3,3,3,3,5,7.5,8,4,5
ESS10e03_3,02.12.2025,11065,5,GR,2,6,8,2,7,6,10.0,6,2,7
ESS10e03_3,02.12.2025,11075,2,GR,1,6,9,2,9,5,7.5,5,5,4
ESS10e03_3,02.12.2025,11093,3,GR,2,7,7,3,8,7,10.0,,4,7
ESS10e03_3,02.12.2025,11103,7,GR,2,8,4,7,8,7,10.0,2,5,2
ESS10e03_3,02.12.2025,11106,5,GR,2,8,8,3,8,7,10.0,5,5,9
ESS10e03_3,02.12.2025,11107,4,GR,2,7,7,4,8,5,7.5,5,6,6
ESS10e03_3,02.12.2025,11108,6,GR,2,3,6,5,9,7,10.0,3,6,6
ESS10e03_3,02.12.2025,11119,6,GR,1,9,9,4,9,6,7.5,3,3,7
ESS10e03_3,02.12.2025,11120,6,GR,1,7,9,2,8,3,5.0,8,1,4
ESS10e03_3,02.12.2025,11128,6,GR,1,9,9,4,9,7,5.0,5,5,7
ESS10e03_3,02.12.2025,11130,5,GR,1,9,9,4,9,6,5.0,5,4,6
ESS10e03_3,02.12.2025,11135,6,GR,2,9,9,3,9,6,7.5,5,3,8
ESS10e03_3,02.12.2025,11136,6,GR,1,9,9,5,9,7,5.0,5,5,7
ESS10e03_3,02.12.2025,11137,4,GR,1,5,4,3,4,4,10.0,3,4,5
ESS10e03_3,02.12.2025,11139,4,GR,1,7,5,3,6,,10.0,5,5,3
ESS10e03_3,02.12.2025,11146,2,GR,1,6,6,7,8,7,7.5,3,4,6
ESS10e03_3,02.12.2025,11147,6,GR,1,7,8,1,7,5,10.0,9,0,9
ESS10e03_3,02.12.2025,11156,2,GR,2,4,5,3,6,1,10.0,5,6,7
ESS10e03_3,02.12.2025,11160,7,GR,2,5,8,2,7,8,10.0,2,5,7
ESS10e03_3,02.12.2025,11162,2,GR,1,8,9,2,7,4,7.5,4,4,3
ESS10e03_3,02.12.2025,11171,6,GR,2,4,6,5,6,5,10.0,8,3,10
ESS10e03_3,02.12.2025,11175,4,GR,2,7,8,3,7,7,7.5,3,8,7
ESS10e03_3,02.12.2025,11177,99,GR,2,4,6,0,8,9,10.0,,6,10
ESS10e03_3,02.12.2025,11190,4,GR,2,7,6,3,8,8,10.0,5,5,5
ESS10e03_3,02.12.2025,11193,3,GR,2,5,4,5,8,9,10.0,4,4,8
ESS10e03_3,02.12.2025,11195,1,GR,1,9,8,2,9,3,7.5,5,3,2
ESS10e03_3,02.12.2025,11216,3,GR,1,9,9,3,9,6,5.0,5,7,7
ESS10e03_3,02.12.2025,11218,2,GR,1,4,6,4,2,5,5.0,6,8,5
ESS10e03_3,02.12.2025,11220,4,GR,2,2,3,2,5,3,7.5,4,4,7
ESS10e03_3,02.12.2025,11222,5,GR,1,5,6,3,6,5,5.0,5,7,6
ESS10e03_3,02.12.2025,11230,1,GR,1,0,5,0,4,6,10.0,8,4,4
ESS10e03_3,02.12.2025,11239,2,GR,1,7,7,4,10,6,10.0,5,2,7
ESS10e03_3,02.12.2025,11240,7,GR,2,8,8,3,10,,10.0,5,3,10
ESS10e03_3,02.12.2025,11250,6,GR,2,9,8,4,9,7,7.5,5,4,8
ESS10e03_3,02.12.2025,11251,6,GR,1,9,9,7,9,2,7.5,8,1,6
ESS10e03_3,02.12.2025,11273,7,GR,2,8,8,5,10,,10.0,7,5,10
ESS10e03_3,02.12.2025,11274,4,GR,2,2,5,2,6,7,7.5,4,2,7
ESS10e03_3,02.12.2025,11284,1,GR,2,7,8,0,9,4,10.0,5,6,7
ESS10e03_3,02.12.2025,11292,6,GR,1,7,7,7,7,5,5.0,8,6,8
ESS10e03_3,02.12.2025,11293,5,GR,1,3,3,0,6,7,10.0,1,2,6
ESS10e03_3,02.12.2025,11298,2,GR,1,9,9,3,9,6,5.0,5,3,7
ESS10e03_3,02.12.2025,11300,6,GR,1,7,8,4,10,,,5,0,5
ESS10e03_3,02.12.2025,11302,6,GR,2,8,9,9,8,7,10.0,2,8,9
ESS10e03_3,02.12.2025,11306,3,GR,2,9,9,4,9,6,7.5,5,5,8
ESS10e03_3,02.12.2025,11314,2,GR,2,0,0,0,5,6,10.0,0,8,3
ESS10e03_3,02.12.2025,11322,3,GR,1,5,9,3,7,4,10.0,7,7,5
ESS10e03_3,02.12.2025,11336,6,GR,2,,9,5,,,7.5,10,6,10
ESS10e03_3,02.12.2025,11344,3,GR,1,8,9,2,9,7,5.0,5,2,6
ESS10e03_3,02.12.2025,11350,5,GR,2,0,1,0,5,5,10.0,5,0,7
ESS10e03_3,02.12.2025,11360,3,GR,2,9,9,5,9,7,7.5,5,7,7
ESS10e03_3,02.12.2025,11365,6,GR,2,8,7,7,8,3,10.0,6,4,6
ESS10e03_3,02.12.2025,11367,5,GR,2,6,5,,7,5,10.0,8,2,9
ESS10e03_3,02.12.2025,11370,3,GR,2,4,4,1,8,8,,3,6,6
ESS10e03_3,02.12.2025,11375,3,GR,2,6,7,3,6,5,7.5,3,6,6
ESS10e03_3,02.12.2025,11382,2,GR,2,2,3,3,2,5,7.5,6,6,5
ESS10e03_3,02.12.2025,11384,3,GR,2,5,7,2,8,8,7.5,6,0,6
ESS10e03_3,02.12.2025,11386,7,GR,2,8,7,6,8,4,2.5,8,6,7
ESS10e03_3,02.12.2025,11387,4,GR,1,7,7,5,8,5,10.0,3,5,5
ESS10e03_3,02.12.2025,11397,3,GR,2,8,8,8,10,6,2.5,8,3,7
ESS10e03_3,02.12.2025,11407,4,GR,2,1,1,1,1,4,7.5,6,0,0
ESS10e03_3,02.12.2025,11424,4,GR,1,9,9,3,9,7,10.0,5,3,6
ESS10e03_3,02.12.2025,11427,6,GR,2,4,6,3,8,3,10.0,3,5,7
ESS10e03_3,02.12.2025,11428,5,GR,2,7,9,3,9,,7.5,3,2,7
ESS10e03_3,02.12.2025,11429,4,GR,2,8,8,5,8,8,7.5,,8,7
ESS10e03_3,02.12.2025,11431,6,GR,2,8,9,3,9,0,10.0,,0,10
ESS10e03_3,02.12.2025,11446,2,GR,2,7,5,6,6,6,7.5,3,4,6
ESS10e03_3,02.12.2025,11451,4,GR,1,6,5,4,6,5,10.0,5,3,6
ESS10e03_3,02.12.2025,11452,6,GR,1,7,8,2,8,5,5.0,7,5,8
ESS10e03_3,02.12.2025,11454,6,GR,1,10,10,7,8,6,2.5,7,3,8
ESS10e03_3,02.12.2025,11458,6,GR,2,6,8,1,8,3,7.5,7,5,5
ESS10e03_3,02.12.2025,11466,4,GR,1,8,9,2,9,6,10.0,3,4,10
ESS10e03_3,02.12.2025,11469,5,GR,2,5,5,4,8,3,5.0,2,4,7
ESS10e03_3,02.12.2025,11474,5,GR,2,7,6,5,6,8,5.0,6,3,7
ESS10e03_3,02.12.2025,11491,3,GR,2,4,8,4,8,7,10.0,5,2,9
ESS10e03_3,02.12.2025,11493,2,GR,1,7,7,8,8,5,10.0,7,5,7
ESS10e03_3,02.12.2025,11495,6,GR,1,9,9,4,9,6,5.0,5,5,7
ESS10e03_3,02.12.2025,11496,3,GR,2,6,6,5,6,7,0.0,7,7,7
ESS10e03_3,02.12.2025,11499,1,GR,2,7,7,5,7,2,5.0,2,7,6
ESS10e03_3,02.12.2025,11523,4,GR,2,2,4,1,1,5,5.0,4,6,6
ESS10e03_3,02.12.2025,11526,5,GR,1,9,9,3,9,8,10.0,5,2,5
ESS10e03_3,02.12.2025,11537,4,GR,2,6,7,3,6,7,10.0,4,3,6
ESS10e03_3,02.12.2025,11542,2,GR,1,9,9,8,9,7,7.5,6,6,8
ESS10e03_3,02.12.2025,11543,6,GR,2,4,5,0,9,8,10.0,5,5,9
ESS10e03_3,02.12.2025,11565,6,GR,1,8,8,8,8,4,10.0,5,6,6
ESS10e03_3,02.12.2025,11574,5,GR,1,4,5,1,6,3,7.5,,3,4
ESS10e03_3,02.12.2025,11582,4,GR,1,7,8,3,9,7,5.0,8,5,5
ESS10e03_3,02.12.2025,11597,7,GR,2,8,8,8,9,5,7.5,8,5,9
ESS10e03_3,02.12.2025,11598,3,GR,1,9,8,1,8,3,10.0,5,2,7
ESS10e03_3,02.12.2025,11601,3,GR,2,6,5,6,8,5,5.0,5,,8
ESS10e03_3,02.12.2025,11602,3,GR,1,9,9,0,5,3,7.5,7,2,10
ESS10e03_3,02.12.2025,11611,3,GR,2,7,7,2,8,6,7.5,3,6,5
ESS10e03_3,02.12.2025,11612,1,GR,2,3,7,0,8,7,7.5,,0,10
ESS10e03_3,02.12.2025,11621,5,GR,1,4,5,2,5,7,10.0,3,2,0
ESS10e03_3,02.12.2025,11629,6,GR,1,9,9,9,9,8,7.5,7,3,8
ESS10e03_3,02.12.2025,11635,4,GR,2,3,2,1,7,10,10.0,5,1,9
ESS10e03_3,02.12.2025,11637,6,GR,2,6,7,5,7,,7.5,8,4,8
ESS10e03_3,02.12.2025,11647,5,GR,2,9,9,3,9,7,10.0,5,6,7
ESS10e03_3,02.12.2025,11649,3,GR,2,9,9,3,8,8,10.0,10,5,8
ESS10e03_3,02.12.2025,11657,5,GR,1,9,9,2,7,0,7.5,7,4,6
ESS10e03_3,02.12.2025,11661,3,GR,1,7,7,7,7,6,2.5,5,6,6
ESS10e03_3,02.12.2025,11663,6,GR,2,9,9,4,8,6,10.0,8,4,10
ESS10e03_3,02.12.2025,11686,4,GR,2,1,5,0,7,10,7.5,5,0,5
ESS10e03_3,02.12.2025,11688,3,GR,1,8,8,8,8,7,7.5,3,8,5
ESS10e03_3,02.12.2025,11691,5,GR,2,7,5,3,8,7,7.5,1,5,7
ESS10e03_3,02.12.2025,11699,4,GR,2,5,6,3,8,3,10.0,7,2,8
ESS10e03_3,02.12.2025,11702,7,GR,2,9,9,2,9,8,10.0,3,5,7
ESS10e03_3,02.12.2025,11707,5,GR,2,6,5,2,8,6,10.0,5,5,4
ESS10e03_3,02.12.2025,11716,99,GR,1,8,9,3,6,1,10.0,6,4,7
ESS10e03_3,02.12.2025,11717,7,GR,1,7,8,6,8,2,10.0,3,5,5
ESS10e03_3,02.12.2025,11720,6,GR,1,5,6,6,7,6,7.5,3,5,7
ESS10e03_3,02.12.2025,11740,4,GR,1,4,5,3,4,5,5.0,7,6,5
ESS10e03_3,02.12.2025,11748,7,GR,1,6,7,5,8,4,10.0,7,4,5
ESS10e03_3,02.12.2025,11751,3,GR,1,4,6,5,5,7,10.0,3,3,6
ESS10e03_3,02.12.2025,11760,1,GR,2,5,5,4,7,7,10.0,,5,5
ESS10e03_3,02.12.2025,11761,2,GR,2,9,9,2,9,7,7.5,5,5,6
ESS10e03_3,02.12.2025,11762,7,GR,2,3,9,7,9,1,10.0,7,3,8
ESS10e03_3,02.12.2025,11773,5,GR,2,9,10,2,8,3,10.0,5,3,7
ESS10e03_3,02.12.2025,11776,4,GR,2,4,6,1,6,7,7.5,4,3,8
ESS10e03_3,02.12.2025,11779,2,GR,2,5,6,4,6,5,7.5,,5,5
ESS10e03_3,02.12.2025,11783,6,GR,1,9,7,0,9,0,10.0,3,0,2
ESS10e03_3,02.12.2025,11786,2,GR,1,0,3,3,0,,10.0,,0,7
ESS10e03_3,02.12.2025,11787,5,GR,2,5,5,3,8,5,10.0,5,5,5
ESS10e03_3,02.12.2025,11808,4,GR,1,9,9,0,8,8,2.5,5,8,7
ESS10e03_3,02.12.2025,11813,5,GR,2,10,10,2,10,2,10.0,3,1,2
ESS10e03_3,02.12.2025,11818,3,GR,1,8,8,3,8,0,7.5,4,6,4
ESS10e03_3,02.12.2025,11819,2,GR,1,5,6,3,3,4,5.0,7,4,5
ESS10e03_3,02.12.2025,11825,2,GR,2,8,9,2,9,1,7.5,6,3,3
ESS10e03_3,02.12.2025,11834,2,GR,1,4,5,3,8,7,10.0,3,3,4
ESS10e03_3,02.12.2025,11835,6,GR,2,10,10,4,10,4,2.5,5,9,1
ESS10e03_3,02.12.2025,11838,5,GR,2,8,8,8,9,8,5.0,7,4,8
ESS10e03_3,02.12.2025,11844,3,GR,1,3,3,2,7,6,5.0,4,5,4
ESS10e03_3,02.12.2025,11848,6,GR,2,6,8,3,9,4,10.0,6,1,7
ESS10e03_3,02.12.2025,11854,5,GR,2,9,9,5,10,3,7.5,,5,10
ESS10e03_3,02.12.2025,11864,5,GR,1,8,7,5,10,10,7.5,5,5,10
ESS10e03_3,02.12.2025,11872,5,GR,2,5,6,0,8,5,10.0,5,7,5
ESS10e03_3,02.12.2025,11885,5,GR,1,6,7,4,7,0,5.0,10,2,7
ESS10e03_3,02.12.2025,11895,6,GR,1,2,3,1,5,6,7.5,7,4,5
ESS10e03_3,02.12.2025,11899,7,GR,2,3,5,3,5,6,5.0,5,1,8
ESS10e03_3,02.12.2025,11900,7,GR,1,7,7,5,10,,7.5,5,2,10
ESS10e03_3,02.12.2025,11906,5,GR,1,6,6,7,8,6,,6,8,7
ESS10e03_3,02.12.2025,11916,3,GR,2,9,9,7,9,8,7.5,7,5,7
ESS10e03_3,02.12.2025,11918,4,GR,2,6,8,1,8,10,10.0,,5,7
ESS10e03_3,02.12.2025,11922,6,GR,2,3,5,5,8,7,10.0,1,5,0
ESS10e03_3,02.12.2025,11928,5,GR,1,9,9,3,9,10,10.0,5,6,8
ESS10e03_3,02.12.2025,11936,6,GR,2,9,9,1,9,7,5.0,5,6,7
ESS10e03_3,02.12.2025,11944,1,GR,1,7,8,1,9,6,7.5,5,4,3
ESS10e03_3,02.12.2025,11952,5,GR,2,4,6,2,8,7,7.5,5,3,8
ESS10e03_3,02.12.2025,11954,6,GR,2,6,7,3,0,8,7.5,6,4,7
ESS10e03_3,02.12.2025,11962,6,GR,2,5,7,3,7,0,,6,4,8
ESS10e03_3,02.12.2025,11970,6,GR,2,9,9,2,9,8,5.0,5,6,7
ESS10e03_3,02.12.2025,11974,7,GR,2,7,9,1,9,,10.0,,4,9
ESS10e03_3,02.12.2025,11983,7,GR,1,8,8,6,8,8,10.0,5,,5
ESS10e03_3,02.12.2025,11985,3,GR,2,7,7,4,7,6,2.5,3,5,0
ESS10e03_3,02.12.2025,11987,5,GR,2,8,8,5,9,7,5.0,8,1,8
ESS10e03_3,02.12.2025,11989,3,GR,1,6,7,2,7,7,7.5,5,2,7
ESS10e03_3,02.12.2025,12004,4,GR,1,7,7,6,8,6,5.0,7,5,8
ESS10e03_3,02.12.2025,12008,2,GR,2,8,8,7,9,5,10.0,,5,5
ESS10e03_3,02.12.2025,12013,1,GR,2,8,9,7,8,8,7.5,2,5,0
ESS10e03_3,02.12.2025,12023,4,GR,1,5,7,5,7,7,7.5,6,2,6
ESS10e03_3,02.12.2025,12026,1,GR,2,2,2,3,2,5,7.5,,8,5
ESS10e03_3,02.12.2025,12030,4,GR,1,5,6,4,5,7,10.0,4,5,10
ESS10e03_3,02.12.2025,12039,99,GR,1,8,7,6,5,7,5.0,4,3,7
ESS10e03_3,02.12.2025,12063,4,GR,1,9,9,4,9,8,7.5,5,5,6
ESS10e03_3,02.12.2025,12073,2,GR,2,3,3,1,7,5,5.0,5,5,4
ESS10e03_3,02.12.2025,12078,7,GR,1,8,9,7,8,5,5.0,9,1,10
ESS10e03_3,02.12.2025,12087,3,GR,1,8,8,3,10,5,7.5,7,5,0
ESS10e03_3,02.12.2025,12091,7,GR,1,4,4,2,5,7,7.5,5,5,10
ESS10e03_3,02.12.2025,12096,4,GR,2,7,7,6,7,4,5.0,5,3,8
ESS10e03_3,02.12.2025,12097,3,GR,1,5,4,5,5,8,10.0,10,5,3
ESS10e03_3,02.12.2025,12101,3,GR,1,9,7,2,7,1,10.0,4,6,0
ESS10e03_3,02.12.2025,12116,3,GR,2,8,5,1,9,9,7.5,5,,2
ESS10e03_3,02.12.2025,12117,5,GR,1,3,4,2,7,3,7.5,5,0,7
ESS10e03_3,02.12.2025,12123,5,GR,2,9,7,4,9,5,10.0,8,2,5
ESS10e03_3,02.12.2025,12125,2,GR,1,9,9,4,9,6,5.0,5,5,6
ESS10e03_3,02.12.2025,12134,1,GR,2,6,6,0,8,7,2.5,5,,5
ESS10e03_3,02.12.2025,12136,2,GR,1,3,2,2,9,5,10.0,5,2,0
ESS10e03_3,02.12.2025,12142,3,GR,1,8,7,5,7,3,7.5,7,5,6
ESS10e03_3,02.12.2025,12154,7,GR,2,3,7,1,9,7,7.5,4,2,4
ESS10e03_3,02.12.2025,12155,2,GR,2,8,8,7,8,7,10.0,6,4,5
ESS10e03_3,02.12.2025,12164,5,GR,2,8,9,7,8,7,10.0,9,4,10
ESS10e03_3,02.12.2025,12165,4,GR,2,9,9,7,9,8,7.5,7,5,8
ESS10e03_3,02.12.2025,12174,4,GR,1,8,9,3,8,0,10.0,3,2,4
ESS10e03_3,02.12.2025,12178,3,GR,2,9,9,4,9,7,7.5,5,6,7
ESS10e03_3,02.12.2025,12179,6,GR,1,8,8,6,9,6,7.5,8,5,6
ESS10e03_3,02.12.2025,12180,2,GR,2,6,6,5,8,4,10.0,4,6,7
ESS10e03_3,02.12.2025,12185,3,GR,1,2,3,0,3,4,10.0,2,5,5
ESS10e03_3,02.12.2025,12187,5,GR,1,6,6,4,9,9,10.0,2,7,3
ESS10e03_3,02.12.2025,12191,5,GR,1,7,4,5,7,7,10.0,7,5,5
ESS10e03_3,02.12.2025,12194,6,GR,1,5,6,1,7,3,10.0,3,2,7
ESS10e03_3,02.12.2025,12201,6,GR,1,8,9,2,8,2,7.5,8,3,9
ESS10e03_3,02.12.2025,12204,5,GR,1,2,4,2,7,6,7.5,3,1,6
ESS10e03_3,02.12.2025,12221,3,GR,2,9,9,4,9,7,7.5,9,6,8
ESS10e03_3,02.12.2025,12232,4,GR,1,8,8,2,7,7,0.0,4,6,5
ESS10e03_3,02.12.2025,12246,4,GR,1,7,8,6,7,6,10.0,8,5,6
ESS10e03_3,02.12.2025,12249,4,GR,2,5,5,1,6,5,10.0,5,5,6
ESS10e03_3,02.12.2025,12250,4,GR,2,5,6,5,5,6,7.5,2,4,5
ESS10e03_3,02.12.2025,12254,4,GR,2,5,6,1,5,8,10.0,,5,6
ESS10e03_3,02.12.2025,12256,6,GR,2,5,6,2,4,3,10.0,5,5,10
ESS10e03_3,02.12.2025,12259,99,GR,1,7,7,0,10,0,5.0,5,7,8
ESS10e03_3,02.12.2025,12274,6,GR,2,5,6,2,5,3,10.0,5,6,8
ESS10e03_3,02.12.2025,12279,4,GR,1,8,8,5,8,0,,5,4,6
ESS10e03_3,02.12.2025,12280,3,GR,2,9,9,5,9,8,2.5,5,5,6
ESS10e03_3,02.12.2025,12285,2,GR,2,8,7,3,8,5,7.5,3,3,5
ESS10e03_3,02.12.2025,12289,3,GR,1,4,5,3,4,6,10.0,5,6,5
ESS10e03_3,02.12.2025,12301,4,GR,1,6,7,5,6,5,10.0,,5,9
ESS10e03_3,02.12.2025,12306,1,GR,2,9,9,5,9,3,7.5,,4,8
ESS10e03_3,02.12.2025,12307,5,GR,2,7,7,8,9,8,10.0,4,9,4
ESS10e03_3,02.12.2025,12316,4,GR,1,5,5,1,7,3,10.0,5,5,2
ESS10e03_3,02.12.2025,12320,2,GR,1,6,8,3,8,3,7.5,5,5,2
ESS10e03_3,02.12.2025,12334,2,GR,2,5,6,0,6,5,10.0,5,6,7
ESS10e03_3,02.12.2025,12336,4,GR,2,9,8,5,8,2,10.0,,0,10
ESS10e03_3,02.12.2025,12341,2,GR,1,6,5,4,6,7,10.0,4,3,8
ESS10e03_3,02.12.2025,12361,7,GR,1,8,8,7,9,7,10.0,9,6,5
ESS10e03_3,02.12.2025,12364,7,GR,2,7,7,6,10,3,10.0,8,0,8
ESS10e03_3,02.12.2025,12366,5,GR,2,8,10,3,8,8,10.0,3,2,3
ESS10e03_3,02.12.2025,12368,6,GR,1,9,9,2,9,7,10.0,10,1,10
ESS10e03_3,02.12.2025,12375,6,GR,1,7,6,5,6,2,10.0,8,6,9
ESS10e03_3,02.12.2025,12380,5,GR,2,7,8,9,9,4,7.5,1,4,5
ESS10e03_3,02.12.2025,12382,3,GR,1,8,8,8,8,5,10.0,6,0,9
ESS10e03_3,02.12.2025,12385,5,GR,2,8,8,4,8,4,2.5,7,7,6
ESS10e03_3,02.12.2025,12388,3,GR,2,8,9,0,9,7,5.0,5,5,6
ESS10e03_3,02.12.2025,12390,2,GR,1,2,3,2,3,8,7.5,5,4,3
ESS10e03_3,02.12.2025,12394,3,GR,1,7,8,0,9,1,10.0,5,0,9
ESS10e03_3,02.12.2025,12395,1,GR,1,7,6,5,5,5,7.5,7,6,3
ESS10e03_3,02.12.2025,12402,6,GR,2,8,9,1,9,6,2.5,5,3,8
ESS10e03_3,02.12.2025,12404,5,GR,1,9,9,4,9,6,7.5,5,6,8
ESS10e03_3,02.12.2025,12412,2,GR,1,9,9,5,9,8,2.5,5,5,7
ESS10e03_3,02.12.2025,12430,6,GR,2,,6,5,7,4,10.0,5,1,7
ESS10e03_3,02.12.2025,12435,4,GR,1,4,5,4,6,2,7.5,,3,6
